,front-end_carts,orders_carts,front-end_catalogue,front-end_orders,orders_payment,orders_shipping,front-end_user,orders_user,carts_carts-db,catalogue_catalogue-db,orders_orders-db,queue-master_rabbitmq,shipping_rabbitmq,cartservice_redis-cart,user_user-db
0,4.495967741935484,2.979166666666667,2.542372881355932,17.499999999999996,2.5,2.54,2.634668508287293,2.7088452088452084,22.439533333333333,43.519666666666666,0.6065333333333333,3.1210666666666667,0.0,0.0018666666666666666,85.61160000000001
1,4.989406779661017,2.7717391304347827,2.5611888111888117,17.552447552447553,2.5,2.5179856115107913,2.6378809869375908,2.670187793427231,35.262669526857344,42.1885952507945,0.5199144431851012,2.376321052514612,0.0002666844456297086,0.0014000311131853235,88.8453359690646
2,4.989406779661017,2.7717391304347827,2.5611888111888117,17.552447552447553,2.5,2.5179856115107913,2.6378809869375908,2.670187793427231,39.537048258032016,41.74490477883711,0.4910414798023572,2.1280725144639274,0.00035557926083961143,0.0012444859286915423,89.92324795875281
3,4.989406779661017,2.7717391304347827,2.5611888111888117,17.552447552447553,2.5,2.5179856115107913,2.6378809869375908,2.670187793427231,41.67423762361935,41.52305954285842,0.4766049981109851,2.003948245438585,0.0004000266684445629,0.0011667133364446519,90.46220395359691
4,4.326171875000001,2.732142857142857,2.5256849315068495,17.345890410958905,2.5,2.5187969924812035,2.584118438761777,2.615740740740741,37.818024856578305,41.542199384170075,0.5297807653709959,2.2415160391880122,0.0003200213347556503,0.005599726245450636,86.64343825120497
5,4.326171875000001,2.732142857142857,2.5256849315068495,17.345890410958905,2.5,2.5187969924812035,2.584118438761777,2.615740740740741,35.2472163452176,41.55495927837785,0.5652312768776698,2.399894568354297,0.0002666844456297086,0.008555068184787957,84.09759444961036
6,4.326171875000001,2.732142857142857,2.5256849315068495,17.345890410958905,2.5,2.5187969924812035,2.584118438761777,2.615740740740741,33.41092455138853,41.56407348852626,0.5905530708110084,2.513022089187358,0.00022858666768260736,0.010666026712886046,82.27913459132847
7,4.395161290322579,2.7205882352941178,2.516835016835017,17.10820895522388,2.5,2.5375939849624056,2.66399416909621,2.5997652582159625,34.871483982464966,41.76264763579381,0.5753922702929657,2.391744328038938,0.00020001333422228144,0.009449440040441955,83.26165943407908
8,4.395161290322579,2.7205882352941178,2.516835016835017,17.10820895522388,2.5,2.5375939849624056,2.66399416909621,2.5997652582159625,36.00747465107997,41.917094194779686,0.5636005365567103,2.297417180479056,0.00017778963041980572,0.00850320596187433,84.0258454228851
9,4.395161290322579,2.7205882352941178,2.516835016835017,17.10820895522388,2.5,2.5375939849624056,2.66399416909621,2.5997652582159625,36.91626718597197,42.040651441968386,0.554167149567706,2.22195546243115,0.00016001066737782516,0.00774621869902023,84.63719421392992
10,4.774678111587984,2.807971014492754,2.5252525252525255,17.5,2.5,2.5,2.5829875518672196,2.630681818181818,36.03290956300482,42.078695250274286,0.5531095299100357,2.31820193554347,0.00014546424307075015,0.007211713968806269,83.99552201266357
11,4.774678111587984,2.807971014492754,2.5252525252525255,17.5,2.5,2.5,2.5829875518672196,2.630681818181818,35.2967782105322,42.11039842386254,0.5522281801953105,2.398407329803736,0.0001333422228148543,0.006766293360294637,83.46079517827494
12,4.774678111587984,2.807971014492754,2.5252525252525255,17.5,2.5,2.5,2.5829875518672196,2.630681818181818,35.693428210532204,42.02202064608476,0.5468948468619771,2.4117073298037357,0.0001333422228148543,0.006766293360294637,82.79139517827493
13,4.6899999999999995,2.6618705035971226,2.526041666666667,17.552083333333332,2.5,2.5185185185185186,2.59297520661157,2.6997578692493946,35.34365551161154,42.11373254873012,0.5625591063311269,2.413176043273523,0.00013333925965434732,0.006766288174763748,82.78278362787528
14,4.6899999999999995,2.6618705035971226,2.526041666666667,17.552083333333332,2.5,2.5185185185185186,2.59297520661157,2.6997578692493946,34.99388281269086,42.20544445137548,0.5782233658002768,2.41464475674331,0.00013333629649384037,0.006766282989232861,82.77417207747563
15,4.6899999999999995,2.6618705035971226,2.526041666666667,17.552083333333332,2.5,2.5185185185185186,2.59297520661157,2.6997578692493946,34.644110113770196,42.297156354020835,0.5938876252694266,2.4161134702130966,0.0001333333333333334,0.006766277803701973,82.76556052707596
16,5.013157894736842,2.865384615384616,2.5925925925925926,17.606382978723406,2.5,2.538167938931298,2.622448979591837,2.664233576642336,34.876356742513465,42.38623756934722,0.5758917501796178,2.4131756468087313,0.0001333333333333334,0.006877518535801315,82.98085701805064
17,5.013157894736842,2.865384615384616,2.5925925925925926,17.606382978723406,2.5,2.538167938931298,2.622448979591837,2.664233576642336,35.108603371256734,42.47531878467361,0.557895875089809,2.410237823404366,0.0001333333333333334,0.006988759267900656,83.19615350902531
18,5.013157894736842,2.865384615384616,2.5925925925925926,17.606382978723406,2.5,2.538167938931298,2.622448979591837,2.664233576642336,35.34085,42.5644,0.5399000000000002,2.4073,0.0001333333333333334,0.007099999999999998,83.41144999999999
19,5.502283105022832,2.9389312977099236,2.5752508361204014,23.16860465116279,2.5,2.5,2.711442786069652,2.7586206896551726,35.38336447540947,42.488518011571145,0.5452362961234455,2.407308571682557,0.0001333333333333334,0.007100005185530885,83.88462676363609
20,5.502283105022832,2.9389312977099236,2.5752508361204014,23.16860465116279,2.5,2.5,2.711442786069652,2.7586206896551726,35.42587895081895,42.41263602314229,0.5505725922468907,2.4073171433651135,0.0001333333333333334,0.007100010371061773,84.3578035272722
21,5.502283105022832,2.9389312977099236,2.5752508361204014,23.16860465116279,2.5,2.5,2.711442786069652,2.7586206896551726,35.46839342622842,42.33675403471343,0.5559088883703359,2.40732571504767,0.0001333333333333334,0.007100015556592661,84.8309802909083
22,5.4106280193236715,2.8600000000000008,2.5170068027210886,375.0,2.5,2.516778523489933,375.0,375.0,35.162590483461635,42.270411462366404,0.5585723633979267,2.4176512451975123,0.0001333333333333334,0.007100005186913602,84.44678602163737
23,5.4106280193236715,2.8600000000000008,2.5170068027210886,375.0,2.5,2.516778523489933,375.0,375.0,34.85678754069486,42.20406889001938,0.5612358384255175,2.4279767753473545,0.0001333333333333334,0.007099994817234543,84.06259175236643
24,5.4106280193236715,2.8600000000000008,2.5170068027210886,375.0,2.5,2.516778523489933,375.0,375.0,34.55098459792808,42.13772631767235,0.5638993134531082,2.4383023054971966,0.0001333333333333334,0.007099984447555485,83.67839748309551
25,4.517374517374518,2.583892617449665,2.5341296928327646,375.0,2.5,2.5195312500000004,375.0,375.0,35.01508158513463,42.18927952158965,0.5665696096210008,2.423532705301628,0.00013333629649384037,0.0070999896330863725,83.55177779585709
26,4.517374517374518,2.583892617449665,2.5341296928327646,375.0,2.5,2.5195312500000004,375.0,375.0,35.47917857234119,42.24083272550695,0.5692399057888934,2.408763105106059,0.00013333925965434734,0.00709999481861726,83.42515810861867
27,4.517374517374518,2.583892617449665,2.5341296928327646,375.0,2.5,2.5195312500000004,375.0,375.0,35.94327555954774,42.29238592942425,0.571910201956786,2.3939935049104903,0.00013334222281485432,0.007100000004148148,83.29853842138026
28,4.812775330396477,2.571428571428571,2.525597269624573,375.0,2.516891891891892,2.5,375.0,375.0,35.643494544208025,42.138847900107685,0.5605746991384554,2.365900063732495,0.00013334222281485432,0.006988759272048807,83.41477538373091
29,4.812775330396477,2.571428571428571,2.525597269624573,375.0,2.516891891891892,2.5,375.0,375.0,35.34371352886831,41.98530987079112,0.5492391963201247,2.3378066225544996,0.00013334222281485432,0.006877518539949465,83.53101234608158
30,4.812775330396477,2.571428571428571,2.525597269624573,375.0,2.516891891891892,2.5,375.0,375.0,35.04393251352859,41.831771841474556,0.5379036935017941,2.3097131813765044,0.00013334222281485432,0.006766277807850124,83.64724930843225
